Call_ID,Customer_ID,Agent_ID,Call_Date,Channel,Product,Intent,Sentiment,Duration_Sec,Hold_Sec,Transfer_Count,Resolution,CSAT,Transcript_Snippet,Word_Count,ASR_Confidence,Silence_Ratio,Agent_Talk_Ratio,Customer_Talk_Ratio,FCR,Sentiment_Score,QA_Score
CALL0001524,C000181,AG026,2026-06-12,Inbound Call,Mobile Banking,Fraud Report,Neutral,186,0,0,Resolved,5.0,Ada transaksi kartu yang bukan saya lakukan.,30,1.0,0.158,0.42,0.422,1,0.692,0.973
CALL0001525,C000724,AG018,2026-01-28,Inbound Call,KTA,Payment Issue,Negative,263,19,0,Resolved,3.9,Saya sudah menunggu lama dan masalah ini belum selesai.,42,0.923,0.257,0.432,0.311,1,0.143,0.952
CALL0001526,C000057,AG032,2026-06-29,Outbound Call,KPR,Transaction Issue,Neutral,245,71,0,Resolved,4.5,Saya ingin menanyakan status pengajuan saya.,37,0.961,0.114,0.422,0.464,1,0.444,0.904
CALL0001527,C000383,AG007,2026-03-01,Inbound Call,General,Information Request,Negative,345,0,0,Resolved,4.6,Saya sudah menghubungi beberapa kali tetapi belum ada solusi.,52,0.93,0.025,0.419,0.556,1,0.243,0.99
CALL0001528,C000166,AG009,2026-05-04,Inbound Call,General,Fraud Report,Positive,244,48,0,Resolved,4.0,Ada transaksi kartu yang bukan saya lakukan.,37,0.909,0.111,0.501,0.388,1,0.785,1.0
CALL0001529,C000025,AG016,2026-06-12,Inbound Call,Debit Card,Information Request,Negative,545,45,1,Resolved,4.3,Saya kecewa karena transaksi saya bermasalah.,74,0.937,0.1,0.436,0.464,0,0.206,0.431
CALL0001530,C001102,AG037,2026-05-25,Inbound Call,KTA,Payment Issue,Neutral,279,48,0,Unresolved,4.1,Mohon informasi mengenai biaya dan ketentuan produk.,42,0.928,0.086,0.66,0.254,0,0.565,0.485
CALL0001531,C000108,AG025,2026-03-19,Outbound Call,KPR,Cancellation,Negative,259,35,0,Resolved,4.2,Saya sudah menghubungi beberapa kali tetapi belum ada solusi.,41,0.839,0.144,0.801,0.1,1,0.22,0.995
CALL0001532,C000012,AG035,2026-04-06,Inbound Call,Credit Card,Product Inquiry,Neutral,349,10,0,Resolved,3.6,Mohon informasi mengenai biaya dan ketentuan produk.,51,0.946,0.035,0.412,0.553,1,0.665,0.867
CALL0001533,C001119,AG010,2026-04-25,Inbound Call,Debit Card,Product Inquiry,Positive,599,0,0,Unresolved,3.7,Penjelasannya jelas dan saya sangat terbantu.,81,0.927,0.129,0.515,0.356,0,0.746,0.575
CALL0001534,C000226,AG034,2026-01-10,Inbound Call,KTA,Product Inquiry,Neutral,459,73,0,Resolved,4.1,Mohon informasi mengenai biaya dan ketentuan produk.,64,0.949,0.166,0.605,0.229,1,0.432,0.957
CALL0001535,C000980,AG003,2026-06-24,Inbound Call,General,Cancellation,Neutral,402,48,0,Unresolved,2.6,Saya ingin menanyakan status pengajuan saya.,56,0.925,0.219,0.448,0.333,0,0.456,0.468
CALL0001536,C000038,AG010,2026-01-24,Inbound Call,General,Fraud Report,Neutral,162,0,1,Unresolved,5.0,Saya tidak melakukan transaksi ini.,25,0.908,0.142,0.361,0.497,0,0.538,0.588
CALL0001537,C000185,AG021,2026-04-21,Inbound Call,Credit Card,Payment Issue,Neutral,214,68,0,Follow-up,5.0,Saya ingin menanyakan status pengajuan saya.,33,0.982,0.193,0.689,0.118,0,0.539,0.643
CALL0001538,C000133,AG003,2026-06-07,Outbound Call,General,Transaction Issue,Negative,190,49,0,Resolved,4.2,Saya sudah menunggu lama dan masalah ini belum selesai.,33,0.962,0.089,0.562,0.349,1,0.217,0.974
CALL0001539,C000847,AG035,2026-01-20,Inbound Call,Credit Card,Complaint,Negative,655,40,0,Resolved,4.5,Saya sudah menunggu lama dan masalah ini belum selesai.,91,1.0,0.099,0.518,0.383,1,0.132,0.872
CALL0001540,C000744,AG035,2026-08-27,Inbound Call,Savings,Product Inquiry,Neutral,516,0,0,Resolved,4.9,Saya ingin mengetahui cara melakukan transaksi ini.,71,0.96,0.214,0.654,0.132,1,0.589,1.0
CALL0001541,C000571,AG022,2026-04-01,Outbound Call,Savings,Product Inquiry,Negative,265,103,1,Follow-up,3.1,Saya kecewa karena transaksi saya bermasalah.,39,0.918,0.024,0.572,0.404,0,0.355,0.387
CALL0001542,C000290,AG013,2026-01-04,Outbound Call,General,Payment Issue,Neutral,318,0,1,Follow-up,4.7,Saya ingin mengetahui cara melakukan transaksi ini.,47,0.967,0.092,0.474,0.434,0,0.502,0.504
CALL0001543,C000107,AG004,2026-06-08,Inbound Call,Mobile Banking,Transaction Issue,Positive,271,68,3,Resolved,3.7,Penjelasannya jelas dan saya sangat terbantu.,40,0.811,0.199,0.363,0.438,0,0.895,0.311
CALL0001544,C000683,AG025,2026-05-14,Inbound Call,General,Transaction Issue,Neutral,261,21,1,Resolved,5.0,Saya ingin mengetahui cara melakukan transaksi ini.,40,1.0,0.105,0.421,0.474,0,0.569,0.628
CALL0001545,C000277,AG022,2026-06-03,Inbound Call,Mobile Banking,Fraud Report,Positive,503,44,0,Resolved,3.9,Saya ingin melaporkan transaksi yang mencurigakan.,69,0.946,0.1,0.625,0.275,1,0.927,0.933
CALL0001546,C000708,AG031,2026-06-30,Inbound Call,Debit Card,Transaction Issue,Neutral,368,128,0,Resolved,4.7,Saya ingin menanyakan status pengajuan saya.,52,1.0,0.101,0.562,0.337,1,0.538,0.917
CALL0001547,C000825,AG025,2026-04-25,Outbound Call,Debit Card,Cancellation,Neutral,795,94,0,Unresolved,3.9,Saya ingin menanyakan status pengajuan saya.,105,0.878,0.128,0.458,0.414,0,0.511,0.605
CALL0001548,C001019,AG006,2026-07-18,Inbound Call,General,Transaction Issue,Neutral,645,127,0,Unresolved,5.0,Saya ingin menanyakan status pengajuan saya.,87,0.863,0.196,0.692,0.112,0,0.567,0.609
CALL0001549,C000593,AG005,2026-03-30,Inbound Call,KTA,Cancellation,Neutral,656,83,0,Resolved,3.7,Saya ingin mengetahui cara melakukan transaksi ini.,89,0.952,0.185,0.461,0.354,1,0.465,0.977
CALL0001550,C000006,AG032,2026-05-11,Outbound Call,KTA,Transaction Issue,Negative,541,87,0,Follow-up,4.9,Saya kecewa karena transaksi saya bermasalah.,74,0.952,0.121,0.599,0.28,0,0.233,0.661
CALL0001551,C000337,AG007,2026-02-08,Inbound Call,General,Information Request,Neutral,344,0,0,Resolved,4.5,Saya ingin mengetahui cara melakukan transaksi ini.,50,0.95,0.196,0.506,0.298,1,0.606,1.0
CALL0001552,C001024,AG038,2026-05-29,Inbound Call,Debit Card,Payment Issue,Negative,528,48,0,Resolved,4.4,Saya sudah menghubungi beberapa kali tetapi belum ada solusi.,75,0.941,0.144,0.712,0.144,1,0.266,0.92
CALL0001553,C000640,AG005,2026-03-04,Inbound Call,General,Fraud Report,Neutral,357,53,1,Resolved,4.2,Ada transaksi kartu yang bukan saya lakukan.,52,0.892,0.18,0.57,0.25,0,0.498,0.41
CALL0001554,C000743,AG030,2026-06-17,Inbound Call,Mobile Banking,Product Inquiry,Neutral,713,132,1,Resolved,3.5,Mohon informasi mengenai biaya dan ketentuan produk.,96,0.841,0.048,0.486,0.466,0,0.516,0.484
CALL0001555,C000549,AG040,2026-07-12,Outbound Call,General,Product Inquiry,Neutral,493,37,0,Unresolved,2.1,Saya ingin menanyakan status pengajuan saya.,68,0.947,0.242,0.459,0.299,0,0.561,0.46
CALL0001556,C000196,AG018,2026-07-26,Inbound Call,Debit Card,Transaction Issue,Negative,467,80,0,Resolved,4.9,Saya kecewa karena transaksi saya bermasalah.,64,0.853,0.135,0.478,0.387,1,0.258,0.958
CALL0001557,C001076,AG003,2026-08-11,Inbound Call,Debit Card,Payment Issue,Neutral,443,77,0,Resolved,3.7,Saya ingin menanyakan status pengajuan saya.,61,0.847,0.0,0.393,0.607,1,0.56,0.861
CALL0001558,C000927,AG036,2026-01-30,Inbound Call,KPR,Transaction Issue,Neutral,733,129,0,Resolved,4.9,Saya ingin mengetahui cara melakukan transaksi ini.,99,0.907,0.236,0.316,0.448,1,0.527,1.0
CALL0001559,C001194,AG008,2026-02-03,Outbound Call,Savings,Payment Issue,Negative,162,58,0,Resolved,4.3,Saya sudah menunggu lama dan masalah ini belum selesai.,29,0.956,0.12,0.517,0.363,1,0.134,0.983
CALL0001560,C001026,AG022,2026-08-11,Inbound Call,Debit Card,Fraud Report,Negative,751,111,1,Resolved,5.0,Saya tidak melakukan transaksi ini.,99,1.0,0.092,0.416,0.492,0,0.147,0.526
CALL0001561,C000350,AG040,2026-04-02,Outbound Call,Debit Card,Complaint,Neutral,386,0,1,Resolved,4.7,Saya ingin mengetahui cara melakukan transaksi ini.,55,0.989,0.078,0.416,0.506,0,0.537,0.45
CALL0001562,C000305,AG030,2026-01-07,Outbound Call,General,Complaint,Positive,167,0,1,Resolved,2.2,Saya puas dengan solusi yang diberikan.,27,1.0,0.151,0.469,0.38,0,0.817,0.482
CALL0001563,C000298,AG002,2026-03-10,Inbound Call,KTA,Payment Issue,Positive,285,0,1,Resolved,4.5,Saya puas dengan solusi yang diberikan.,42,0.969,0.058,0.486,0.456,0,0.806,0.52
CALL0001564,C001102,AG033,2026-07-20,Outbound Call,KTA,Fraud Report,Neutral,123,108,0,Unresolved,3.8,Saya ingin melaporkan transaksi yang mencurigakan.,21,0.952,0.08,0.481,0.439,0,0.446,0.598
CALL0001565,C000668,AG007,2026-03-27,Inbound Call,General,Transaction Issue,Negative,538,102,0,Resolved,4.9,Saya kecewa karena transaksi saya bermasalah.,73,1.0,0.081,0.689,0.23,1,0.188,0.891
CALL0001566,C000545,AG030,2026-01-19,Inbound Call,General,Cancellation,Neutral,233,114,0,Resolved,4.5,Saya ingin menanyakan status pengajuan saya.,35,0.851,0.1,0.559,0.341,1,0.406,0.953
CALL0001567,C001161,AG025,2026-06-23,Inbound Call,KPR,Product Inquiry,Positive,450,28,0,Resolved,4.5,Penjelasannya jelas dan saya sangat terbantu.,62,0.905,0.084,0.733,0.183,1,0.639,0.925
CALL0001568,C000724,AG012,2026-02-16,Outbound Call,KTA,Product Inquiry,Neutral,624,34,0,Resolved,3.8,Saya ingin menanyakan status pengajuan saya.,84,0.91,0.18,0.427,0.393,1,0.507,0.936
CALL0001569,C001091,AG017,2026-03-26,Outbound Call,General,Product Inquiry,Neutral,299,58,0,Resolved,3.4,Saya ingin menanyakan status pengajuan saya.,43,0.984,0.139,0.574,0.287,1,0.609,0.98
CALL0001570,C001181,AG005,2026-01-01,Inbound Call,KPR,Information Request,Neutral,372,144,1,Resolved,3.7,Saya ingin mengetahui cara melakukan transaksi ini.,53,0.871,0.148,0.434,0.418,0,0.508,0.474
CALL0001571,C000096,AG040,2026-05-25,Outbound Call,Debit Card,Complaint,Positive,185,158,0,Resolved,2.7,"Terima kasih sudah membantu saya, masalah saya sudah selesai.",32,0.976,0.163,0.413,0.424,1,0.903,0.904
CALL0001572,C000434,AG010,2026-04-17,Inbound Call,Credit Card,Cancellation,Positive,350,109,1,Resolved,3.6,"Terima kasih sudah membantu saya, masalah saya sudah selesai.",53,0.965,0.113,0.737,0.15,0,0.737,0.471
CALL0001573,C000881,AG013,2026-07-28,Outbound Call,KPR,Complaint,Neutral,883,83,1,Resolved,3.0,Mohon informasi mengenai biaya dan ketentuan produk.,117,0.979,0.049,0.388,0.563,0,0.502,0.371
CALL0001574,C000975,AG021,2026-03-22,Outbound Call,Debit Card,Cancellation,Positive,560,138,0,Follow-up,3.0,"Terima kasih sudah membantu saya, masalah saya sudah selesai.",79,0.978,0.246,0.212,0.542,0,0.671,0.47
CALL0001575,C000179,AG027,2026-02-19,Inbound Call,Mobile Banking,Complaint,Neutral,372,51,0,Resolved,4.1,Saya ingin mengetahui cara melakukan transaksi ini.,53,1.0,0.185,0.395,0.42,1,0.472,1.0
CALL0001576,C000382,AG021,2026-02-09,Inbound Call,Savings,Information Request,Positive,310,43,0,Resolved,4.5,Saya puas dengan solusi yang diberikan.,45,0.927,0.233,0.239,0.528,1,0.655,0.94
CALL0001577,C000658,AG021,2026-02-18,Inbound Call,Debit Card,Product Inquiry,Neutral,412,58,0,Resolved,4.0,Mohon informasi mengenai biaya dan ketentuan produk.,59,0.962,0.192,0.366,0.442,1,0.376,1.0
CALL0001578,C000959,AG024,2026-04-19,Outbound Call,KTA,Product Inquiry,Negative,443,11,1,Resolved,3.7,Saya sudah menunggu lama dan masalah ini belum selesai.,64,0.886,0.088,0.377,0.535,0,0.106,0.5
CALL0001579,C000136,AG035,2026-01-21,Inbound Call,Savings,Cancellation,Negative,345,55,1,Resolved,3.3,Saya sudah menghubungi beberapa kali tetapi belum ada solusi.,52,0.872,0.0,0.484,0.516,0,0.207,0.484
CALL0001580,C000721,AG016,2026-04-07,Inbound Call,Mobile Banking,Product Inquiry,Negative,515,4,0,Unresolved,3.8,Saya kecewa karena transaksi saya bermasalah.,70,1.0,0.034,0.234,0.732,0,0.141,0.569
CALL0001581,C000356,AG034,2026-07-25,Inbound Call,Debit Card,Complaint,Neutral,248,121,2,Resolved,3.4,Saya ingin menanyakan status pengajuan saya.,37,0.881,0.165,0.624,0.211,0,0.46,0.357
CALL0001582,C000260,AG032,2026-07-04,Inbound Call,KTA,Cancellation,Positive,247,95,0,Resolved,4.0,Saya puas dengan solusi yang diberikan.,37,0.968,0.113,0.255,0.632,1,0.783,0.946
CALL0001583,C000618,AG039,2026-06-02,Inbound Call,Mobile Banking,Information Request,Neutral,487,144,0,Follow-up,2.9,Saya ingin mengetahui cara melakukan transaksi ini.,68,0.962,0.091,0.465,0.444,0,0.376,0.54
CALL0001584,C000497,AG037,2026-08-03,Inbound Call,Savings,Complaint,Negative,210,0,0,Resolved,4.6,Saya kecewa karena transaksi saya bermasalah.,32,1.0,0.0,0.441,0.559,1,0.206,0.878
CALL0001585,C000763,AG032,2026-07-07,Outbound Call,Savings,Payment Issue,Positive,551,170,1,Resolved,3.6,Penjelasannya jelas dan saya sangat terbantu.,75,0.831,0.119,0.579,0.302,0,0.818,0.506
CALL0001586,C000381,AG010,2026-06-06,Inbound Call,General,Information Request,Neutral,417,0,0,Resolved,4.3,Saya ingin mengetahui cara melakukan transaksi ini.,59,0.983,0.044,0.522,0.434,1,0.575,0.944
CALL0001587,C000988,AG031,2026-07-27,Outbound Call,KTA,Fraud Report,Neutral,91,0,0,Resolved,4.7,Ada transaksi kartu yang bukan saya lakukan.,18,0.927,0.069,0.622,0.309,1,0.541,0.969
CALL0001588,C000094,AG030,2026-01-30,Inbound Call,Mobile Banking,Fraud Report,Neutral,440,31,0,Unresolved,4.3,Ada transaksi kartu yang bukan saya lakukan.,62,0.894,0.18,0.437,0.383,0,0.496,0.547
CALL0001589,C001034,AG012,2026-07-16,Outbound Call,General,Cancellation,Negative,117,137,0,Resolved,4.6,Saya sudah menunggu lama dan masalah ini belum selesai.,24,0.915,0.048,0.424,0.528,1,0.15,0.965
CALL0001590,C000036,AG028,2026-03-12,Inbound Call,Debit Card,Complaint,Neutral,545,77,0,Follow-up,2.5,Saya ingin menanyakan status pengajuan saya.,74,0.992,0.055,0.53,0.415,0,0.493,0.433
CALL0001591,C000883,AG011,2026-06-25,Inbound Call,General,Complaint,Neutral,375,52,0,Resolved,3.7,Saya ingin menanyakan status pengajuan saya.,53,0.974,0.133,0.604,0.263,1,0.632,0.95
CALL0001592,C000416,AG021,2026-08-08,Inbound Call,Mobile Banking,Transaction Issue,Negative,753,21,2,Resolved,4.9,Saya kecewa karena transaksi saya bermasalah.,100,0.922,0.181,0.579,0.24,0,0.222,0.477
CALL0001593,C000460,AG032,2026-04-30,Inbound Call,KPR,Fraud Report,Positive,613,0,0,Resolved,4.4,Ada transaksi kartu yang bukan saya lakukan.,84,0.862,0.092,0.519,0.389,1,0.741,0.846
CALL0001594,C000023,AG008,2026-01-22,Inbound Call,General,Cancellation,Positive,229,127,3,Resolved,5.0,"Terima kasih sudah membantu saya, masalah saya sudah selesai.",38,0.866,0.223,0.508,0.269,0,0.795,0.308
CALL0001595,C000842,AG014,2026-03-30,Outbound Call,Mobile Banking,Product Inquiry,Neutral,56,109,0,Resolved,5.0,Saya ingin mengetahui cara melakukan transaksi ini.,14,0.975,0.03,0.476,0.494,1,0.504,1.0
CALL0001596,C000199,AG032,2026-04-08,Inbound Call,KPR,Information Request,Neutral,284,139,1,Resolved,4.3,Mohon informasi mengenai biaya dan ketentuan produk.,43,0.853,0.018,0.529,0.453,0,0.518,0.511
CALL0001597,C000791,AG019,2026-08-13,Inbound Call,KTA,Payment Issue,Neutral,200,87,0,Resolved,3.9,Saya ingin mengetahui cara melakukan transaksi ini.,32,0.923,0.012,0.724,0.264,1,0.48,0.956
CALL0001598,C000870,AG039,2026-08-15,Inbound Call,KPR,Fraud Report,Positive,749,0,0,Resolved,3.3,Saya tidak melakukan transaksi ini.,99,1.0,0.004,0.451,0.545,1,0.717,0.898
CALL0001599,C001014,AG001,2026-05-17,Inbound Call,Debit Card,Payment Issue,Negative,418,0,0,Follow-up,3.7,Saya sudah menghubungi beberapa kali tetapi belum ada solusi.,61,0.958,0.144,0.436,0.42,0,0.28,0.575
CALL0001600,C000850,AG029,2026-08-17,Inbound Call,Credit Card,Payment Issue,Neutral,588,91,0,Resolved,3.7,Saya ingin menanyakan status pengajuan saya.,80,0.975,0.052,0.427,0.521,1,0.344,0.883
CALL0001601,C000362,AG033,2026-04-15,Inbound Call,Debit Card,Complaint,Neutral,369,45,0,Resolved,3.6,Saya ingin menanyakan status pengajuan saya.,52,0.866,0.021,0.527,0.452,1,0.538,0.91
CALL0001602,C000886,AG037,2026-04-09,Inbound Call,Savings,Fraud Report,Neutral,388,34,0,Unresolved,3.4,Saya tidak melakukan transaksi ini.,53,0.856,0.147,0.225,0.628,0,0.462,0.442
CALL0001603,C000991,AG007,2026-07-20,Outbound Call,Credit Card,Transaction Issue,Negative,414,4,0,Resolved,4.4,Saya kecewa karena transaksi saya bermasalah.,58,0.978,0.178,0.464,0.358,1,0.048,0.963
CALL0001604,C000381,AG040,2026-06-10,Inbound Call,Mobile Banking,Fraud Report,Neutral,619,117,0,Follow-up,5.0,Saya tidak melakukan transaksi ini.,82,0.913,0.194,0.586,0.22,0,0.422,0.531
CALL0001605,C000149,AG016,2026-05-06,Inbound Call,Debit Card,Transaction Issue,Negative,476,90,1,Follow-up,4.7,Saya kecewa karena transaksi saya bermasalah.,66,1.0,0.181,0.417,0.402,0,0.197,0.559
CALL0001606,C001068,AG015,2026-04-20,Inbound Call,Debit Card,Fraud Report,Neutral,230,93,0,Resolved,3.8,Saya tidak melakukan transaksi ini.,34,0.939,0.056,0.502,0.442,1,0.508,0.961
CALL0001607,C000178,AG015,2026-06-19,Inbound Call,Savings,Fraud Report,Neutral,712,30,0,Resolved,4.8,Saya tidak melakukan transaksi ini.,94,1.0,0.139,0.733,0.128,1,0.559,0.963
CALL0001608,C000713,AG026,2026-06-30,Inbound Call,KTA,Information Request,Negative,367,75,0,Resolved,4.3,Saya kecewa karena transaksi saya bermasalah.,52,0.902,0.155,0.52,0.325,1,0.265,1.0
CALL0001609,C000284,AG027,2026-04-28,Outbound Call,KPR,Transaction Issue,Neutral,338,0,0,Resolved,4.0,Mohon informasi mengenai biaya dan ketentuan produk.,49,0.953,0.087,0.211,0.702,1,0.376,0.903
CALL0001610,C000152,AG019,2026-01-08,Inbound Call,Credit Card,Information Request,Neutral,45,58,0,Resolved,4.0,Saya ingin menanyakan status pengajuan saya.,12,0.882,0.132,0.311,0.557,1,0.53,0.935
CALL0001611,C000931,AG003,2026-01-25,Inbound Call,KTA,Cancellation,Negative,534,0,1,Resolved,3.9,Saya kecewa karena transaksi saya bermasalah.,73,0.998,0.032,0.45,0.518,0,0.258,0.458
CALL0001612,C000173,AG040,2026-02-04,Outbound Call,Mobile Banking,Product Inquiry,Positive,438,0,1,Follow-up,4.5,Saya puas dengan solusi yang diberikan.,61,0.962,0.076,0.384,0.54,0,0.768,0.543
CALL0001613,C000804,AG009,2026-04-21,Inbound Call,Credit Card,Transaction Issue,Neutral,438,47,0,Resolved,4.2,Saya ingin menanyakan status pengajuan saya.,61,0.878,0.146,0.492,0.362,1,0.54,0.976
CALL0001614,C000832,AG004,2026-05-28,Outbound Call,General,Transaction Issue,Negative,347,196,0,Resolved,3.5,Saya sudah menunggu lama dan masalah ini belum selesai.,52,0.917,0.226,0.445,0.329,1,0.045,0.988
CALL0001615,C000073,AG024,2026-07-12,Inbound Call,Mobile Banking,Complaint,Negative,316,0,0,Resolved,3.5,Saya sudah menghubungi beberapa kali tetapi belum ada solusi.,49,1.0,0.201,0.62,0.179,1,0.121,0.944
CALL0001616,C000208,AG017,2026-02-25,Inbound Call,KTA,Transaction Issue,Negative,353,0,2,Follow-up,4.3,Saya kecewa karena transaksi saya bermasalah.,50,1.0,0.166,0.349,0.485,0,0.309,0.291
CALL0001617,C000953,AG025,2026-07-08,Outbound Call,General,Payment Issue,Negative,503,77,0,Unresolved,4.4,Saya sudah menunggu lama dan masalah ini belum selesai.,72,0.851,0.126,0.455,0.419,0,0.178,0.525
CALL0001618,C000609,AG036,2026-06-09,Outbound Call,KPR,Complaint,Positive,535,162,1,Unresolved,3.8,Penjelasannya jelas dan saya sangat terbantu.,73,0.908,0.115,0.506,0.379,0,0.928,0.545
CALL0001619,C000146,AG004,2026-01-13,Outbound Call,General,Information Request,Negative,378,76,0,Unresolved,3.2,Saya kecewa karena transaksi saya bermasalah.,53,1.0,0.019,0.521,0.46,0,0.098,0.512
CALL0001620,C001190,AG012,2026-03-26,Inbound Call,KPR,Cancellation,Neutral,591,104,0,Resolved,5.0,Saya ingin menanyakan status pengajuan saya.,80,0.926,0.062,0.498,0.44,1,0.625,0.889
CALL0001621,C000318,AG021,2026-03-14,Outbound Call,KTA,Fraud Report,Neutral,406,46,0,Resolved,4.8,Saya ingin melaporkan transaksi yang mencurigakan.,57,0.947,0.064,0.191,0.745,1,0.451,1.0
CALL0001622,C000005,AG032,2026-08-01,Inbound Call,KTA,Complaint,Neutral,329,37,1,Resolved,2.6,Saya ingin mengetahui cara melakukan transaksi ini.,48,0.998,0.16,0.49,0.35,0,0.569,0.463
CALL0001623,C001109,AG025,2026-08-10,Inbound Call,General,Fraud Report,Negative,456,70,1,Resolved,5.0,Saya tidak melakukan transaksi ini.,62,0.856,0.186,0.462,0.352,0,0.176,0.468
CALL0001624,C000020,AG016,2026-07-16,Inbound Call,KPR,Cancellation,Neutral,175,29,0,Resolved,3.9,Saya ingin mengetahui cara melakukan transaksi ini.,29,0.88,0.172,0.584,0.244,1,0.509,0.92
CALL0001625,C000664,AG025,2026-05-07,Inbound Call,General,Transaction Issue,Negative,462,105,0,Resolved,4.2,Saya kecewa karena transaksi saya bermasalah.,64,0.917,0.203,0.567,0.23,1,0.248,0.909
CALL0001626,C001191,AG040,2026-04-29,Inbound Call,KTA,Transaction Issue,Neutral,142,0,1,Follow-up,4.9,Mohon informasi mengenai biaya dan ketentuan produk.,25,1.0,0.125,0.509,0.366,0,0.451,0.555
CALL0001627,C000693,AG020,2026-03-16,Inbound Call,KPR,Product Inquiry,Neutral,235,114,1,Resolved,5.0,Saya ingin mengetahui cara melakukan transaksi ini.,36,0.997,0.051,0.518,0.431,0,0.564,0.536
CALL0001628,C000701,AG036,2026-07-05,Inbound Call,Mobile Banking,Product Inquiry,Neutral,57,67,0,Unresolved,4.8,Mohon informasi mengenai biaya dan ketentuan produk.,14,0.979,0.117,0.642,0.241,0,0.479,0.53
CALL0001629,C000466,AG032,2026-01-21,Outbound Call,Mobile Banking,Payment Issue,Positive,388,53,1,Resolved,4.2,"Terima kasih sudah membantu saya, masalah saya sudah selesai.",57,0.928,0.069,0.618,0.313,0,0.764,0.486
CALL0001630,C000153,AG013,2026-03-07,Outbound Call,KTA,Information Request,Neutral,710,0,0,Resolved,3.0,Saya ingin menanyakan status pengajuan saya.,95,1.0,0.166,0.513,0.321,1,0.288,0.883
CALL0001631,C000687,AG010,2026-02-02,Inbound Call,Credit Card,Information Request,Neutral,399,11,1,Resolved,2.5,Saya ingin mengetahui cara melakukan transaksi ini.,57,0.927,0.095,0.737,0.168,0,0.473,0.492
CALL0001632,C001076,AG031,2026-04-29,Outbound Call,KTA,Information Request,Neutral,536,131,0,Unresolved,4.7,Mohon informasi mengenai biaya dan ketentuan produk.,74,0.971,0.113,0.405,0.482,0,0.601,0.627
