Call_ID,Customer_ID,Agent_ID,Call_Date,Channel,Product,Intent,Sentiment,Duration_Sec,Hold_Sec,Transfer_Count,Resolution,CSAT,Transcript_Snippet
CALL0001623,C001109,AG025,2026-08-10,Inbound Call,General,Fraud Report,Negative,456,70,1,Resolved,5.0,Saya tidak melakukan transaksi ini.
CALL0001624,C000020,AG016,2026-07-16,Inbound Call,KPR,Cancellation,Neutral,175,29,0,Resolved,3.9,Saya ingin mengetahui cara melakukan transaksi ini.
CALL0001625,C000664,AG025,2026-05-07,Inbound Call,General,Transaction Issue,Negative,462,105,0,Resolved,4.2,Saya kecewa karena transaksi saya bermasalah.
CALL0001626,C001191,AG040,2026-04-29,Inbound Call,KTA,Transaction Issue,Neutral,142,0,1,Follow-up,4.9,Mohon informasi mengenai biaya dan ketentuan produk.
CALL0001627,C000693,AG020,2026-03-16,Inbound Call,KPR,Product Inquiry,Neutral,235,114,1,Resolved,5.0,Saya ingin mengetahui cara melakukan transaksi ini.
CALL0001628,C000701,AG036,2026-07-05,Inbound Call,Mobile Banking,Product Inquiry,Neutral,57,67,0,Unresolved,4.8,Mohon informasi mengenai biaya dan ketentuan produk.
CALL0001629,C000466,AG032,2026-01-21,Outbound Call,Mobile Banking,Payment Issue,Positive,388,53,1,Resolved,4.2,"Terima kasih sudah membantu saya, masalah saya sudah selesai."
CALL0001630,C000153,AG013,2026-03-07,Outbound Call,KTA,Information Request,Neutral,710,0,0,Resolved,3.0,Saya ingin menanyakan status pengajuan saya.
CALL0001631,C000687,AG010,2026-02-02,Inbound Call,Credit Card,Information Request,Neutral,399,11,1,Resolved,2.5,Saya ingin mengetahui cara melakukan transaksi ini.
CALL0001632,C001076,AG031,2026-04-29,Outbound Call,KTA,Information Request,Neutral,536,131,0,Unresolved,4.7,Mohon informasi mengenai biaya dan ketentuan produk.
CALL0001633,C000110,AG009,2026-03-13,Inbound Call,Savings,Product Inquiry,Positive,843,54,1,Unresolved,5.0,Penjelasannya jelas dan saya sangat terbantu.
CALL0001634,C001056,AG014,2026-02-17,Inbound Call,Credit Card,Fraud Report,Positive,493,80,0,Resolved,3.4,Saya tidak melakukan transaksi ini.
CALL0001635,C000498,AG010,2026-04-01,Outbound Call,Credit Card,Transaction Issue,Neutral,282,17,1,Resolved,3.8,Mohon informasi mengenai biaya dan ketentuan produk.
CALL0001636,C000643,AG025,2026-07-26,Inbound Call,General,Product Inquiry,Neutral,307,63,2,Resolved,3.6,Saya ingin mengetahui cara melakukan transaksi ini.
CALL0001637,C000199,AG012,2026-05-14,Inbound Call,Credit Card,Transaction Issue,Neutral,420,0,2,Resolved,3.6,Saya ingin menanyakan status pengajuan saya.
CALL0001638,C000746,AG027,2026-07-17,Inbound Call,KTA,Information Request,Neutral,306,70,0,Resolved,4.9,Saya ingin mengetahui cara melakukan transaksi ini.
CALL0001639,C000219,AG038,2026-08-08,Inbound Call,Debit Card,Fraud Report,Neutral,320,85,0,Resolved,4.2,Saya tidak melakukan transaksi ini.
CALL0001640,C000328,AG034,2026-08-05,Outbound Call,KTA,Fraud Report,Neutral,597,83,1,Unresolved,3.9,Ada transaksi kartu yang bukan saya lakukan.
CALL0001641,C000866,AG038,2026-03-26,Inbound Call,Savings,Transaction Issue,Positive,605,15,1,Resolved,5.0,"Terima kasih sudah membantu saya, masalah saya sudah selesai."
CALL0001642,C000061,AG001,2026-07-30,Inbound Call,Credit Card,Fraud Report,Neutral,124,46,1,Resolved,3.0,Ada transaksi kartu yang bukan saya lakukan.
CALL0001643,C000537,AG019,2026-08-07,Inbound Call,Debit Card,Payment Issue,Neutral,273,95,2,Unresolved,4.5,Mohon informasi mengenai biaya dan ketentuan produk.
CALL0001644,C000713,AG009,2026-08-19,Inbound Call,Mobile Banking,Information Request,Neutral,336,53,0,Resolved,3.3,Saya ingin mengetahui cara melakukan transaksi ini.
CALL0001645,C000159,AG037,2026-03-26,Inbound Call,Debit Card,Information Request,Neutral,528,49,0,Follow-up,3.9,Mohon informasi mengenai biaya dan ketentuan produk.
CALL0001646,C000354,AG029,2026-02-24,Outbound Call,General,Fraud Report,Neutral,626,170,1,Resolved,4.2,Saya ingin melaporkan transaksi yang mencurigakan.
CALL0001647,C000412,AG013,2026-05-21,Inbound Call,KTA,Complaint,Negative,906,13,0,Resolved,4.7,Saya sudah menunggu lama dan masalah ini belum selesai.
CALL0001648,C000796,AG023,2026-08-12,Outbound Call,Credit Card,Information Request,Neutral,336,124,0,Unresolved,3.9,Saya ingin mengetahui cara melakukan transaksi ini.
CALL0001649,C001172,AG025,2026-08-05,Inbound Call,KTA,Fraud Report,Neutral,345,1,0,Resolved,3.8,Saya ingin melaporkan transaksi yang mencurigakan.
CALL0001650,C001003,AG020,2026-05-18,Outbound Call,KPR,Fraud Report,Negative,526,101,0,Unresolved,3.8,Ada transaksi kartu yang bukan saya lakukan.
CALL0001651,C000228,AG019,2026-02-05,Inbound Call,Savings,Product Inquiry,Neutral,297,104,1,Follow-up,3.2,Saya ingin mengetahui cara melakukan transaksi ini.
CALL0001652,C000022,AG003,2026-04-12,Inbound Call,KPR,Complaint,Neutral,395,37,3,Resolved,4.5,Mohon informasi mengenai biaya dan ketentuan produk.
CALL0001653,C000063,AG019,2026-06-21,Inbound Call,General,Cancellation,Negative,345,0,0,Resolved,4.3,Saya sudah menunggu lama dan masalah ini belum selesai.
CALL0001654,C000715,AG014,2026-05-15,Inbound Call,Mobile Banking,Fraud Report,Positive,45,0,1,Resolved,4.4,Saya ingin melaporkan transaksi yang mencurigakan.
CALL0001655,C000188,AG033,2026-03-24,Outbound Call,KPR,Information Request,Negative,442,31,1,Resolved,4.0,Saya kecewa karena transaksi saya bermasalah.
CALL0001656,C000278,AG035,2026-03-24,Inbound Call,General,Transaction Issue,Neutral,387,94,0,Resolved,3.9,Saya ingin mengetahui cara melakukan transaksi ini.
CALL0001657,C001017,AG031,2026-01-15,Outbound Call,Debit Card,Information Request,Neutral,649,6,2,Follow-up,4.9,Saya ingin menanyakan status pengajuan saya.
CALL0001658,C001048,AG002,2026-03-11,Inbound Call,Savings,Fraud Report,Neutral,421,70,1,Resolved,4.8,Ada transaksi kartu yang bukan saya lakukan.
CALL0001659,C001006,AG034,2026-06-10,Inbound Call,KPR,Fraud Report,Positive,194,0,0,Resolved,5.0,Saya ingin melaporkan transaksi yang mencurigakan.
CALL0001660,C000305,AG016,2026-02-27,Inbound Call,KTA,Fraud Report,Negative,374,52,0,Resolved,4.3,Saya tidak melakukan transaksi ini.
CALL0001661,C000744,AG017,2026-08-27,Inbound Call,Mobile Banking,Fraud Report,Positive,45,2,0,Follow-up,5.0,Saya tidak melakukan transaksi ini.
CALL0001662,C000733,AG038,2026-01-20,Inbound Call,Debit Card,Payment Issue,Neutral,202,61,0,Follow-up,3.7,Saya ingin menanyakan status pengajuan saya.
CALL0001663,C000223,AG035,2026-05-22,Inbound Call,KPR,Payment Issue,Neutral,534,37,0,Resolved,3.9,Saya ingin mengetahui cara melakukan transaksi ini.
CALL0001664,C000664,AG003,2026-04-30,Outbound Call,Debit Card,Fraud Report,Negative,375,0,0,Resolved,4.9,Saya ingin melaporkan transaksi yang mencurigakan.
CALL0001665,C000630,AG015,2026-07-19,Inbound Call,KPR,Payment Issue,Positive,586,29,0,Unresolved,4.7,"Terima kasih sudah membantu saya, masalah saya sudah selesai."
CALL0001666,C000476,AG030,2026-08-02,Inbound Call,KPR,Cancellation,Negative,66,14,0,Resolved,3.8,Saya sudah menghubungi beberapa kali tetapi belum ada solusi.
CALL0001667,C000902,AG022,2026-05-11,Inbound Call,Savings,Cancellation,Neutral,376,0,0,Follow-up,3.3,Mohon informasi mengenai biaya dan ketentuan produk.
CALL0001668,C000813,AG011,2026-06-01,Inbound Call,KPR,Information Request,Negative,334,125,1,Follow-up,3.9,Saya sudah menunggu lama dan masalah ini belum selesai.
CALL0001669,C000639,AG021,2026-06-17,Inbound Call,KTA,Fraud Report,Positive,592,45,0,Unresolved,3.5,Saya ingin melaporkan transaksi yang mencurigakan.
CALL0001670,C000871,AG035,2026-05-06,Inbound Call,KTA,Transaction Issue,Positive,541,0,0,Resolved,5.0,Penjelasannya jelas dan saya sangat terbantu.
CALL0001671,C000915,AG009,2026-02-14,Inbound Call,KPR,Complaint,Neutral,536,31,3,Resolved,4.6,Saya ingin menanyakan status pengajuan saya.
CALL0001672,C000680,AG030,2026-04-13,Inbound Call,Debit Card,Complaint,Positive,697,115,0,Follow-up,3.5,"Terima kasih sudah membantu saya, masalah saya sudah selesai."
CALL0001673,C000321,AG030,2026-02-27,Inbound Call,KTA,Product Inquiry,Neutral,354,23,1,Resolved,3.3,Mohon informasi mengenai biaya dan ketentuan produk.
CALL0001674,C000910,AG036,2026-04-22,Inbound Call,Mobile Banking,Transaction Issue,Positive,660,147,2,Follow-up,3.5,"Terima kasih sudah membantu saya, masalah saya sudah selesai."
CALL0001675,C000861,AG012,2026-05-28,Inbound Call,Debit Card,Cancellation,Negative,232,18,0,Resolved,3.6,Saya sudah menunggu lama dan masalah ini belum selesai.
CALL0001676,C001180,AG009,2026-02-20,Inbound Call,Mobile Banking,Product Inquiry,Negative,225,93,0,Follow-up,3.9,Saya sudah menunggu lama dan masalah ini belum selesai.
CALL0001677,C000180,AG022,2026-03-01,Inbound Call,KPR,Complaint,Negative,555,122,0,Resolved,4.9,Saya sudah menghubungi beberapa kali tetapi belum ada solusi.
CALL0001678,C000503,AG022,2026-07-17,Inbound Call,Debit Card,Cancellation,Negative,149,90,0,Resolved,3.3,Saya kecewa karena transaksi saya bermasalah.
CALL0001679,C001109,AG017,2026-04-01,Outbound Call,KPR,Fraud Report,Negative,523,0,1,Resolved,5.0,Ada transaksi kartu yang bukan saya lakukan.
CALL0001680,C000617,AG032,2026-02-17,Inbound Call,KPR,Fraud Report,Neutral,438,13,0,Resolved,3.3,Ada transaksi kartu yang bukan saya lakukan.
CALL0001681,C001131,AG032,2026-06-21,Inbound Call,General,Payment Issue,Neutral,613,129,1,Resolved,3.0,Saya ingin mengetahui cara melakukan transaksi ini.
CALL0001682,C000015,AG010,2026-06-21,Inbound Call,KTA,Product Inquiry,Negative,409,21,0,Follow-up,5.0,Saya sudah menghubungi beberapa kali tetapi belum ada solusi.
CALL0001683,C000043,AG032,2026-07-18,Inbound Call,Mobile Banking,Complaint,Negative,430,119,0,Resolved,5.0,Saya sudah menunggu lama dan masalah ini belum selesai.
CALL0001684,C000955,AG010,2026-07-02,Inbound Call,Credit Card,Information Request,Negative,512,41,0,Follow-up,3.9,Saya sudah menunggu lama dan masalah ini belum selesai.
CALL0001685,C000430,AG017,2026-08-27,Outbound Call,Mobile Banking,Transaction Issue,Negative,301,73,1,Resolved,4.3,Saya sudah menghubungi beberapa kali tetapi belum ada solusi.
CALL0001686,C000624,AG002,2026-05-18,Outbound Call,General,Complaint,Neutral,293,0,1,Resolved,4.4,Saya ingin mengetahui cara melakukan transaksi ini.
CALL0001687,C000514,AG014,2026-03-10,Inbound Call,Mobile Banking,Information Request,Negative,505,32,0,Follow-up,4.2,Saya sudah menghubungi beberapa kali tetapi belum ada solusi.
CALL0001688,C000490,AG039,2026-07-27,Inbound Call,Mobile Banking,Cancellation,Negative,415,17,0,Resolved,3.1,Saya kecewa karena transaksi saya bermasalah.
CALL0001689,C001127,AG018,2026-03-05,Inbound Call,Debit Card,Complaint,Neutral,347,77,0,Follow-up,2.2,Mohon informasi mengenai biaya dan ketentuan produk.
CALL0001690,C000113,AG029,2026-03-11,Inbound Call,KTA,Information Request,Negative,405,70,0,Follow-up,3.4,Saya sudah menghubungi beberapa kali tetapi belum ada solusi.
CALL0001691,C000926,AG005,2026-07-18,Inbound Call,KTA,Fraud Report,Neutral,707,90,0,Resolved,5.0,Saya ingin melaporkan transaksi yang mencurigakan.
CALL0001692,C001067,AG026,2026-07-31,Inbound Call,Credit Card,Complaint,Negative,340,38,1,Unresolved,5.0,Saya sudah menunggu lama dan masalah ini belum selesai.
CALL0001693,C000789,AG015,2026-03-23,Inbound Call,Mobile Banking,Information Request,Positive,335,14,1,Resolved,3.9,Saya puas dengan solusi yang diberikan.
CALL0001694,C000474,AG030,2026-06-25,Inbound Call,Debit Card,Payment Issue,Negative,113,75,0,Resolved,3.3,Saya sudah menunggu lama dan masalah ini belum selesai.
CALL0001695,C000192,AG038,2026-08-10,Inbound Call,Debit Card,Product Inquiry,Positive,412,8,1,Resolved,4.3,"Terima kasih sudah membantu saya, masalah saya sudah selesai."
CALL0001696,C000819,AG022,2026-07-11,Inbound Call,Debit Card,Payment Issue,Neutral,538,124,1,Unresolved,4.4,Mohon informasi mengenai biaya dan ketentuan produk.
CALL0001697,C000563,AG005,2026-01-02,Inbound Call,Credit Card,Transaction Issue,Positive,571,59,0,Resolved,4.5,Penjelasannya jelas dan saya sangat terbantu.
CALL0001698,C000180,AG020,2026-06-09,Inbound Call,Mobile Banking,Product Inquiry,Neutral,439,47,2,Resolved,2.2,Mohon informasi mengenai biaya dan ketentuan produk.
CALL0001699,C000432,AG005,2026-02-10,Inbound Call,Debit Card,Information Request,Neutral,592,90,0,Follow-up,5.0,Saya ingin mengetahui cara melakukan transaksi ini.
CALL0001700,C001153,AG018,2026-07-23,Inbound Call,KPR,Transaction Issue,Negative,552,61,0,Resolved,4.9,Saya sudah menghubungi beberapa kali tetapi belum ada solusi.
CALL0001701,C000319,AG003,2026-01-17,Outbound Call,Savings,Information Request,Neutral,620,0,2,Follow-up,3.9,Saya ingin mengetahui cara melakukan transaksi ini.
CALL0001702,C000214,AG026,2026-08-27,Inbound Call,General,Cancellation,Negative,597,7,0,Resolved,3.5,Saya sudah menunggu lama dan masalah ini belum selesai.
CALL0001703,C000818,AG013,2026-02-12,Inbound Call,KTA,Information Request,Neutral,703,123,0,Resolved,4.8,Saya ingin menanyakan status pengajuan saya.
CALL0001704,C000240,AG009,2026-04-11,Inbound Call,Debit Card,Information Request,Positive,389,70,0,Resolved,4.4,"Terima kasih sudah membantu saya, masalah saya sudah selesai."
CALL0001705,C001103,AG001,2026-02-26,Inbound Call,Savings,Fraud Report,Negative,181,0,0,Resolved,4.1,Saya ingin melaporkan transaksi yang mencurigakan.
CALL0001706,C001030,AG036,2026-07-15,Inbound Call,Mobile Banking,Fraud Report,Negative,539,84,0,Resolved,4.4,Saya tidak melakukan transaksi ini.
CALL0001707,C001180,AG034,2026-04-05,Outbound Call,Mobile Banking,Transaction Issue,Neutral,560,34,0,Unresolved,4.0,Saya ingin menanyakan status pengajuan saya.
CALL0001708,C001095,AG033,2026-06-28,Inbound Call,Mobile Banking,Transaction Issue,Negative,703,17,0,Unresolved,4.4,Saya kecewa karena transaksi saya bermasalah.
CALL0001709,C000293,AG003,2026-01-17,Outbound Call,Debit Card,Transaction Issue,Negative,651,2,0,Resolved,4.6,Saya kecewa karena transaksi saya bermasalah.
CALL0001710,C000255,AG014,2026-04-19,Inbound Call,General,Payment Issue,Neutral,770,120,1,Resolved,4.3,Saya ingin menanyakan status pengajuan saya.
CALL0001711,C000411,AG039,2026-08-07,Inbound Call,KTA,Product Inquiry,Negative,532,0,0,Resolved,4.3,Saya sudah menghubungi beberapa kali tetapi belum ada solusi.
CALL0001712,C000564,AG024,2026-08-11,Inbound Call,General,Payment Issue,Negative,461,19,0,Resolved,5.0,Saya sudah menunggu lama dan masalah ini belum selesai.
CALL0001713,C001056,AG006,2026-02-20,Inbound Call,Mobile Banking,Payment Issue,Neutral,171,72,2,Resolved,2.9,Mohon informasi mengenai biaya dan ketentuan produk.
CALL0001714,C000880,AG006,2026-04-05,Inbound Call,Mobile Banking,Product Inquiry,Neutral,475,152,1,Resolved,3.5,Saya ingin mengetahui cara melakukan transaksi ini.
CALL0001715,C000773,AG011,2026-04-09,Inbound Call,KTA,Cancellation,Positive,321,95,0,Unresolved,4.1,"Terima kasih sudah membantu saya, masalah saya sudah selesai."
CALL0001716,C001054,AG039,2026-05-16,Inbound Call,KTA,Complaint,Neutral,458,18,0,Follow-up,3.5,Saya ingin mengetahui cara melakukan transaksi ini.
CALL0001717,C000775,AG007,2026-05-09,Inbound Call,Mobile Banking,Payment Issue,Negative,430,149,0,Unresolved,3.8,Saya kecewa karena transaksi saya bermasalah.
CALL0001718,C000455,AG037,2026-01-26,Inbound Call,KTA,Fraud Report,Negative,505,0,0,Resolved,5.0,Ada transaksi kartu yang bukan saya lakukan.
CALL0001719,C000496,AG028,2026-07-03,Inbound Call,KTA,Product Inquiry,Neutral,402,80,0,Resolved,3.9,Saya ingin mengetahui cara melakukan transaksi ini.
CALL0001720,C000620,AG037,2026-02-24,Inbound Call,Debit Card,Information Request,Neutral,588,92,0,Resolved,2.7,Mohon informasi mengenai biaya dan ketentuan produk.
CALL0001721,C000107,AG034,2026-03-17,Inbound Call,KTA,Complaint,Neutral,45,17,0,Resolved,3.7,Saya ingin menanyakan status pengajuan saya.
CALL0001722,C000890,AG014,2026-07-21,Inbound Call,Mobile Banking,Payment Issue,Neutral,454,103,0,Resolved,4.1,Saya ingin mengetahui cara melakukan transaksi ini.
CALL0001723,C000783,AG034,2026-06-15,Inbound Call,Credit Card,Fraud Report,Negative,636,37,0,Follow-up,4.1,Ada transaksi kartu yang bukan saya lakukan.
CALL0001724,C000877,AG007,2026-04-06,Inbound Call,Credit Card,Complaint,Neutral,757,103,0,Resolved,4.5,Saya ingin mengetahui cara melakukan transaksi ini.
CALL0001725,C000641,AG012,2026-08-07,Inbound Call,Debit Card,Product Inquiry,Neutral,552,0,0,Resolved,4.4,Saya ingin mengetahui cara melakukan transaksi ini.
CALL0001726,C000939,AG009,2026-04-05,Inbound Call,Credit Card,Complaint,Neutral,723,83,0,Resolved,3.9,Mohon informasi mengenai biaya dan ketentuan produk.
CALL0001727,C001139,AG006,2026-05-16,Inbound Call,Debit Card,Fraud Report,Neutral,450,42,0,Follow-up,3.2,Ada transaksi kartu yang bukan saya lakukan.
CALL0001728,C000684,AG004,2026-03-01,Inbound Call,General,Product Inquiry,Negative,421,128,1,Resolved,3.7,Saya sudah menghubungi beberapa kali tetapi belum ada solusi.
CALL0001729,C000533,AG008,2026-02-13,Inbound Call,Savings,Cancellation,Negative,515,63,0,Unresolved,3.6,Saya kecewa karena transaksi saya bermasalah.
CALL0001730,C000126,AG005,2026-04-28,Inbound Call,General,Fraud Report,Neutral,419,134,0,Resolved,3.8,Saya tidak melakukan transaksi ini.
CALL0001731,C000934,AG016,2026-05-16,Inbound Call,KTA,Transaction Issue,Neutral,279,93,0,Resolved,4.6,Saya ingin menanyakan status pengajuan saya.
CALL0001732,C001084,AG003,2026-07-13,Outbound Call,General,Cancellation,Neutral,327,58,0,Follow-up,4.4,Mohon informasi mengenai biaya dan ketentuan produk.
CALL0001733,C000839,AG003,2026-04-04,Outbound Call,KPR,Information Request,Neutral,220,108,0,Resolved,4.7,Saya ingin mengetahui cara melakukan transaksi ini.
CALL0001734,C001038,AG040,2026-08-03,Inbound Call,KTA,Complaint,Neutral,515,109,0,Unresolved,3.8,Saya ingin menanyakan status pengajuan saya.
CALL0001735,C001033,AG004,2026-05-26,Inbound Call,KTA,Information Request,Positive,422,91,1,Resolved,5.0,"Terima kasih sudah membantu saya, masalah saya sudah selesai."
CALL0001736,C000957,AG003,2026-01-17,Inbound Call,Debit Card,Cancellation,Negative,355,0,0,Resolved,4.6,Saya sudah menunggu lama dan masalah ini belum selesai.
CALL0001737,C000603,AG002,2026-06-27,Outbound Call,Credit Card,Fraud Report,Neutral,318,11,0,Resolved,4.1,Ada transaksi kartu yang bukan saya lakukan.
CALL0001738,C000120,AG006,2026-05-18,Inbound Call,Debit Card,Complaint,Neutral,511,141,1,Unresolved,4.5,Saya ingin menanyakan status pengajuan saya.
CALL0001739,C000004,AG022,2026-04-04,Inbound Call,Credit Card,Information Request,Positive,560,0,1,Unresolved,3.5,Saya puas dengan solusi yang diberikan.
CALL0001740,C000246,AG034,2026-04-23,Inbound Call,KTA,Complaint,Negative,217,114,0,Resolved,2.5,Saya kecewa karena transaksi saya bermasalah.
CALL0001741,C000517,AG030,2026-03-14,Inbound Call,Mobile Banking,Cancellation,Positive,188,104,0,Resolved,3.6,"Terima kasih sudah membantu saya, masalah saya sudah selesai."
CALL0001742,C000892,AG024,2026-05-28,Inbound Call,KPR,Fraud Report,Neutral,592,25,3,Resolved,4.6,Saya ingin melaporkan transaksi yang mencurigakan.
CALL0001743,C000547,AG004,2026-05-17,Outbound Call,Savings,Complaint,Negative,172,0,1,Resolved,4.1,Saya kecewa karena transaksi saya bermasalah.
CALL0001744,C000028,AG031,2026-04-18,Outbound Call,General,Information Request,Neutral,519,34,0,Resolved,3.9,Saya ingin mengetahui cara melakukan transaksi ini.
CALL0001745,C000253,AG002,2026-03-10,Inbound Call,Debit Card,Product Inquiry,Negative,711,179,0,Resolved,3.4,Saya kecewa karena transaksi saya bermasalah.
CALL0001746,C001175,AG026,2026-04-06,Inbound Call,Credit Card,Product Inquiry,Neutral,711,18,1,Follow-up,2.6,Saya ingin menanyakan status pengajuan saya.
CALL0001747,C001185,AG017,2026-04-30,Inbound Call,Mobile Banking,Cancellation,Negative,553,21,0,Resolved,5.0,Saya sudah menunggu lama dan masalah ini belum selesai.
