Feedback_ID,Text,Topic,Channel,Sentiment,Clean_Text,Topic_Model,Topic_Score,Sentiment_Priority,Priority
FB00720,Saya ingin mengetahui jam operasional cabang,Savings,Email,neutral,saya ingin mengetahui jam operasional cabang,2,0.2455238818801823,1,Medium
FB01749,Transaksi saya gagal dan saldo belum kembali,Savings,ATM,negative,transaksi saya gagal dan saldo belum kembali,4,0.07976518594179097,3,High
FB00296,Saya ingin informasi tentang produk tabungan,Transaction,Mobile App,neutral,saya ingin informasi tentang produk tabungan,2,0.16840665324179388,1,Medium
FB01726,Petugas bank ramah dan profesional,Loan,Mobile App,positive,petugas bank ramah dan profesional,1,0.031096285002941575,0,Low
FB01017,Bagaimana cara mengganti PIN kartu,Transaction,Branch,neutral,bagaimana cara mengganti pin kartu,2,0.04933707118670494,1,Medium
FB01276,Saya ingin informasi tentang produk tabungan,Transaction,Mobile App,neutral,saya ingin informasi tentang produk tabungan,2,0.16840665324179388,1,Medium
FB01751,Proses pengajuan kredit terlalu lama,Mobile Banking,Mobile App,negative,proses pengajuan kredit terlalu lama,5,0.2129058517153481,3,High
FB01486,Petugas bank ramah dan profesional,Transaction,Mobile App,positive,petugas bank ramah dan profesional,1,0.031096285002941575,0,Low
FB00456,Saya ingin informasi tentang produk tabungan,Mobile Banking,Mobile App,neutral,saya ingin informasi tentang produk tabungan,2,0.16840665324179388,1,Medium
FB01997,Bagaimana cara mengganti PIN kartu,Transaction,Branch,neutral,bagaimana cara mengganti pin kartu,2,0.04933707118670494,1,Medium
FB00816,Saya ingin informasi tentang produk tabungan,Loan,Mobile App,neutral,saya ingin informasi tentang produk tabungan,2,0.16840665324179388,1,Medium
FB01887,Transfer berhasil tanpa masalah,Loan,Branch,positive,transfer berhasil tanpa masalah,6,1.614786542755145e-06,0,Low
FB00270,Customer service lambat merespons keluhan saya,Loan,Email,negative,customer service lambat merespons keluhan saya,4,0.1837918353330011,3,High
FB00996,Saya ingin informasi tentang produk tabungan,Transaction,Mobile App,neutral,saya ingin informasi tentang produk tabungan,2,0.16840665324179388,1,Medium
FB00202,Aplikasi mobile banking sangat mudah digunakan,Savings,Branch,positive,aplikasi mobile banking sangat mudah digunakan,6,0.20989998208001634,0,Low
FB00162,Aplikasi mobile banking sangat mudah digunakan,Mobile Banking,Branch,positive,aplikasi mobile banking sangat mudah digunakan,6,0.20989998208001634,0,Low
FB01580,Saya ingin mengetahui jam operasional cabang,Card,Email,neutral,saya ingin mengetahui jam operasional cabang,2,0.2455238818801823,1,Medium
FB00730,Customer service lambat merespons keluhan saya,Transaction,Email,negative,customer service lambat merespons keluhan saya,4,0.1837918353330011,3,High
FB00402,Aplikasi mobile banking sangat mudah digunakan,Customer Service,Branch,positive,aplikasi mobile banking sangat mudah digunakan,6,0.20989998208001634,0,Low
FB00703,Pelayanan customer service sangat cepat dan membantu,Customer Service,Call Center,positive,pelayanan customer service sangat cepat dan membantu,4,0.21081811532378333,0,Low
FB01501,Saya sangat puas dengan layanan bank ini,Customer Service,Mobile App,positive,saya sangat puas dengan layanan bank ini,1,0.09265928272652466,0,Low
FB01846,Petugas bank ramah dan profesional,Card,Mobile App,positive,petugas bank ramah dan profesional,1,0.031096285002941575,0,Low
FB01796,Saya ingin informasi tentang produk tabungan,Loan,Mobile App,neutral,saya ingin informasi tentang produk tabungan,2,0.16840665324179388,1,Medium
FB01130,Customer service lambat merespons keluhan saya,Customer Service,Email,negative,customer service lambat merespons keluhan saya,4,0.1837918353330011,3,High
FB00566,Petugas bank ramah dan profesional,Savings,Mobile App,positive,petugas bank ramah dan profesional,1,0.031096285002941575,0,Low
FB01414,Aplikasi sulit digunakan dan sering logout,ATM,ATM,negative,aplikasi sulit digunakan dan sering logout,3,0.242213474053518,3,High
FB01022,Aplikasi mobile banking sangat mudah digunakan,ATM,Branch,positive,aplikasi mobile banking sangat mudah digunakan,6,0.20989998208001634,0,Low
FB01026,Petugas bank ramah dan profesional,Loan,Mobile App,positive,petugas bank ramah dan profesional,1,0.031096285002941575,0,Low
FB01412,Saya kecewa karena biaya administrasi terlalu tinggi,Card,Branch,negative,saya kecewa karena biaya administrasi terlalu tinggi,5,0.1152856150730353,3,High
FB01896,Saya ingin informasi tentang produk tabungan,Savings,Mobile App,neutral,saya ingin informasi tentang produk tabungan,2,0.16840665324179388,1,Medium
FB01586,Petugas bank ramah dan profesional,Loan,Mobile App,positive,petugas bank ramah dan profesional,1,0.031096285002941575,0,Low
FB01105,Saya suka fitur mobile banking yang lengkap,Savings,Email,positive,saya suka fitur mobile banking yang lengkap,6,0.22314460568451358,0,Low
FB00206,Petugas bank ramah dan profesional,Customer Service,Mobile App,positive,petugas bank ramah dan profesional,1,0.031096285002941575,0,Low
FB00035,Saya tidak puas dengan pelayanan bank,ATM,Email,negative,saya tidak puas dengan pelayanan bank,1,0.09336184129421808,3,High
FB00776,Saya ingin informasi tentang produk tabungan,Savings,Mobile App,neutral,saya ingin informasi tentang produk tabungan,2,0.16840665324179388,1,Medium
FB00509,Transaksi saya gagal dan saldo belum kembali,Card,ATM,negative,transaksi saya gagal dan saldo belum kembali,4,0.07976518594179097,3,High
FB01452,Saya kecewa karena biaya administrasi terlalu tinggi,Customer Service,Branch,negative,saya kecewa karena biaya administrasi terlalu tinggi,5,0.1152856150730353,3,High
FB01479,Apa syarat pengajuan KPR,Transaction,ATM,neutral,apa syarat pengajuan kpr,5,0.16188235170437767,1,Medium
FB01971,Proses pengajuan kredit terlalu lama,Loan,Mobile App,negative,proses pengajuan kredit terlalu lama,5,0.2129058517153481,3,High
FB01391,Proses pengajuan kredit terlalu lama,Card,Mobile App,negative,proses pengajuan kredit terlalu lama,5,0.2129058517153481,3,High
FB00092,Saya kecewa karena biaya administrasi terlalu tinggi,Mobile Banking,Branch,negative,saya kecewa karena biaya administrasi terlalu tinggi,5,0.1152856150730353,3,High
FB01364,Proses transaksi berjalan lancar dan cepat,Savings,ATM,positive,proses transaksi berjalan lancar dan cepat,4,0.10629773296912669,0,Low
FB00898,Saya ingin mengetahui limit kartu kredit,Transaction,Call Center,neutral,saya ingin mengetahui limit kartu kredit,2,0.25019283653826707,1,Medium
FB00565,Saya suka fitur mobile banking yang lengkap,Card,Email,positive,saya suka fitur mobile banking yang lengkap,6,0.22314460568451358,0,Low
FB01370,Customer service lambat merespons keluhan saya,Card,Email,negative,customer service lambat merespons keluhan saya,4,0.1837918353330011,3,High
FB00777,Bagaimana cara mengganti PIN kartu,ATM,Branch,neutral,bagaimana cara mengganti pin kartu,2,0.04933707118670494,1,Medium
FB00242,Aplikasi mobile banking sangat mudah digunakan,Loan,Branch,positive,aplikasi mobile banking sangat mudah digunakan,6,0.20989998208001634,0,Low
FB00014,Aplikasi sulit digunakan dan sering logout,ATM,ATM,negative,aplikasi sulit digunakan dan sering logout,3,0.242213474053518,3,High
FB00316,Saya ingin informasi tentang produk tabungan,Mobile Banking,Mobile App,neutral,saya ingin informasi tentang produk tabungan,2,0.16840665324179388,1,Medium
FB00601,Saya sangat puas dengan layanan bank ini,Savings,Mobile App,positive,saya sangat puas dengan layanan bank ini,1,0.09265928272652466,0,Low
FB00388,Aplikasi banking sering error saat saya gunakan,Customer Service,Call Center,negative,aplikasi banking sering error saat saya gunakan,3,0.1701897356859821,3,High
FB01298,Saya ingin mengetahui limit kartu kredit,Customer Service,Call Center,neutral,saya ingin mengetahui limit kartu kredit,2,0.25019283653826707,1,Medium
FB00167,Transfer berhasil tanpa masalah,Savings,Branch,positive,transfer berhasil tanpa masalah,6,1.614786542755145e-06,0,Low
FB00841,Saya sangat puas dengan layanan bank ini,Mobile Banking,Mobile App,positive,saya sangat puas dengan layanan bank ini,1,0.09265928272652466,0,Low
FB00021,Saya sangat puas dengan layanan bank ini,ATM,Mobile App,positive,saya sangat puas dengan layanan bank ini,1,0.09265928272652466,0,Low
FB00647,Transfer berhasil tanpa masalah,Customer Service,Branch,positive,transfer berhasil tanpa masalah,6,1.614786542755145e-06,0,Low
FB01843,Pelayanan customer service sangat cepat dan membantu,Transaction,Call Center,positive,pelayanan customer service sangat cepat dan membantu,4,0.21081811532378333,0,Low
FB01509,Transaksi saya gagal dan saldo belum kembali,Loan,ATM,negative,transaksi saya gagal dan saldo belum kembali,4,0.07976518594179097,3,High
FB01155,Saya tidak puas dengan pelayanan bank,ATM,Email,negative,saya tidak puas dengan pelayanan bank,1,0.09336184129421808,3,High
FB01529,Transaksi saya gagal dan saldo belum kembali,Customer Service,ATM,negative,transaksi saya gagal dan saldo belum kembali,4,0.07976518594179097,3,High
FB00832,Saya kecewa karena biaya administrasi terlalu tinggi,Savings,Branch,negative,saya kecewa karena biaya administrasi terlalu tinggi,5,0.1152856150730353,3,High
FB01268,Aplikasi banking sering error saat saya gunakan,Mobile Banking,Call Center,negative,aplikasi banking sering error saat saya gunakan,3,0.1701897356859821,3,High
FB01591,Proses pengajuan kredit terlalu lama,Transaction,Mobile App,negative,proses pengajuan kredit terlalu lama,5,0.2129058517153481,3,High
FB01900,Saya ingin mengetahui jam operasional cabang,Customer Service,Email,neutral,saya ingin mengetahui jam operasional cabang,2,0.2455238818801823,1,Medium
FB00563,Pelayanan customer service sangat cepat dan membantu,Customer Service,Call Center,positive,pelayanan customer service sangat cepat dan membantu,4,0.21081811532378333,0,Low
FB01952,Saya kecewa karena biaya administrasi terlalu tinggi,Savings,Branch,negative,saya kecewa karena biaya administrasi terlalu tinggi,5,0.1152856150730353,3,High
FB00687,Transfer berhasil tanpa masalah,Mobile Banking,Branch,positive,transfer berhasil tanpa masalah,6,1.614786542755145e-06,0,Low
FB00958,Saya ingin mengetahui limit kartu kredit,Savings,Call Center,neutral,saya ingin mengetahui limit kartu kredit,2,0.25019283653826707,1,Medium
FB00190,Customer service lambat merespons keluhan saya,Mobile Banking,Email,negative,customer service lambat merespons keluhan saya,4,0.1837918353330011,3,High
FB01807,Transfer berhasil tanpa masalah,Mobile Banking,Branch,positive,transfer berhasil tanpa masalah,6,1.614786542755145e-06,0,Low
FB00976,Saya ingin informasi tentang produk tabungan,Customer Service,Mobile App,neutral,saya ingin informasi tentang produk tabungan,2,0.16840665324179388,1,Medium
FB00700,Saya ingin mengetahui jam operasional cabang,ATM,Email,neutral,saya ingin mengetahui jam operasional cabang,2,0.2455238818801823,1,Medium
FB01500,Saya ingin mengetahui jam operasional cabang,Transaction,Email,neutral,saya ingin mengetahui jam operasional cabang,2,0.2455238818801823,1,Medium
FB01706,Petugas bank ramah dan profesional,Card,Mobile App,positive,petugas bank ramah dan profesional,1,0.031096285002941575,0,Low
FB00511,Proses pengajuan kredit terlalu lama,ATM,Mobile App,negative,proses pengajuan kredit terlalu lama,5,0.2129058517153481,3,High
FB01083,Pelayanan customer service sangat cepat dan membantu,Card,Call Center,positive,pelayanan customer service sangat cepat dan membantu,4,0.21081811532378333,0,Low
FB00475,Saya tidak puas dengan pelayanan bank,Savings,Email,negative,saya tidak puas dengan pelayanan bank,1,0.09336184129421808,3,High
FB01585,Saya suka fitur mobile banking yang lengkap,Customer Service,Email,positive,saya suka fitur mobile banking yang lengkap,6,0.22314460568451358,0,Low
FB00857,Bagaimana cara mengganti PIN kartu,Customer Service,Branch,neutral,bagaimana cara mengganti pin kartu,2,0.04933707118670494,1,Medium
FB00748,Aplikasi banking sering error saat saya gunakan,Savings,Call Center,negative,aplikasi banking sering error saat saya gunakan,3,0.1701897356859821,3,High
FB00253,ATM sering tidak bisa digunakan,Mobile Banking,Call Center,negative,atm sering tidak bisa digunakan,3,0.21136854725851217,3,High
FB00022,Aplikasi mobile banking sangat mudah digunakan,Mobile Banking,Branch,positive,aplikasi mobile banking sangat mudah digunakan,6,0.20989998208001634,0,Low
FB01338,Saya ingin mengetahui limit kartu kredit,Mobile Banking,Call Center,neutral,saya ingin mengetahui limit kartu kredit,2,0.25019283653826707,1,Medium
FB00460,Saya ingin mengetahui jam operasional cabang,Card,Email,neutral,saya ingin mengetahui jam operasional cabang,2,0.2455238818801823,1,Medium
FB01185,Saya suka fitur mobile banking yang lengkap,Transaction,Email,positive,saya suka fitur mobile banking yang lengkap,6,0.22314460568451358,0,Low
FB00277,Bagaimana cara mengganti PIN kartu,Loan,Branch,neutral,bagaimana cara mengganti pin kartu,2,0.04933707118670494,1,Medium
FB00956,Saya ingin informasi tentang produk tabungan,Loan,Mobile App,neutral,saya ingin informasi tentang produk tabungan,2,0.16840665324179388,1,Medium
FB01216,Saya ingin informasi tentang produk tabungan,Card,Mobile App,neutral,saya ingin informasi tentang produk tabungan,2,0.16840665324179388,1,Medium
FB00386,Petugas bank ramah dan profesional,Mobile Banking,Mobile App,positive,petugas bank ramah dan profesional,1,0.031096285002941575,0,Low
FB00806,Petugas bank ramah dan profesional,Mobile Banking,Mobile App,positive,petugas bank ramah dan profesional,1,0.031096285002941575,0,Low
FB01438,Saya ingin mengetahui limit kartu kredit,Customer Service,Call Center,neutral,saya ingin mengetahui limit kartu kredit,2,0.25019283653826707,1,Medium
FB01516,Saya ingin informasi tentang produk tabungan,Loan,Mobile App,neutral,saya ingin informasi tentang produk tabungan,2,0.16840665324179388,1,Medium
FB00344,Proses transaksi berjalan lancar dan cepat,Mobile Banking,ATM,positive,proses transaksi berjalan lancar dan cepat,4,0.10629773296912669,0,Low
FB00770,Customer service lambat merespons keluhan saya,ATM,Email,negative,customer service lambat merespons keluhan saya,4,0.1837918353330011,3,High
FB01333,ATM sering tidak bisa digunakan,Customer Service,Call Center,negative,atm sering tidak bisa digunakan,3,0.21136854725851217,3,High
FB01686,Petugas bank ramah dan profesional,Savings,Mobile App,positive,petugas bank ramah dan profesional,1,0.031096285002941575,0,Low
FB00131,Proses pengajuan kredit terlalu lama,Card,Mobile App,negative,proses pengajuan kredit terlalu lama,5,0.2129058517153481,3,High
FB01688,Aplikasi banking sering error saat saya gunakan,Mobile Banking,Call Center,negative,aplikasi banking sering error saat saya gunakan,3,0.1701897356859821,3,High
FB00872,Saya kecewa karena biaya administrasi terlalu tinggi,Loan,Branch,negative,saya kecewa karena biaya administrasi terlalu tinggi,5,0.1152856150730353,3,High
FB01124,Proses transaksi berjalan lancar dan cepat,Loan,ATM,positive,proses transaksi berjalan lancar dan cepat,4,0.10629773296912669,0,Low
FB01397,Bagaimana cara mengganti PIN kartu,Loan,Branch,neutral,bagaimana cara mengganti pin kartu,2,0.04933707118670494,1,Medium
FB00088,Aplikasi banking sering error saat saya gunakan,Loan,Call Center,negative,aplikasi banking sering error saat saya gunakan,3,0.1701897356859821,3,High
FB01483,Pelayanan customer service sangat cepat dan membantu,Savings,Call Center,positive,pelayanan customer service sangat cepat dan membantu,4,0.21081811532378333,0,Low
FB00331,Proses pengajuan kredit terlalu lama,Transaction,Mobile App,negative,proses pengajuan kredit terlalu lama,5,0.2129058517153481,3,High
FB01239,Apa syarat pengajuan KPR,ATM,ATM,neutral,apa syarat pengajuan kpr,5,0.16188235170437767,1,Medium
FB00467,Transfer berhasil tanpa masalah,Card,Branch,positive,transfer berhasil tanpa masalah,6,1.614786542755145e-06,0,Low
FB00122,Aplikasi mobile banking sangat mudah digunakan,Customer Service,Branch,positive,aplikasi mobile banking sangat mudah digunakan,6,0.20989998208001634,0,Low
FB01639,Apa syarat pengajuan KPR,Mobile Banking,ATM,neutral,apa syarat pengajuan kpr,5,0.16188235170437767,1,Medium
FB01045,Saya suka fitur mobile banking yang lengkap,Transaction,Email,positive,saya suka fitur mobile banking yang lengkap,6,0.22314460568451358,0,Low
FB01725,Saya suka fitur mobile banking yang lengkap,Customer Service,Email,positive,saya suka fitur mobile banking yang lengkap,6,0.22314460568451358,0,Low
